,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,name,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
26028,5,0,0,4,1,0,moderate,True,DC,True,Luxury Downtown DC Apartment,2,100,20001,1,2
26029,4,0,1,2,1,0,moderate,True,LA,True,Bright & Clean Apt in Heart of Historic Hollywood,11,89,90038,1,1
26030,6,0,0,7,2,0,strict,True,LA,True,Bright 4BD Oceanview Home,115,91,90292,4,4
26031,5,0,0,3,1,0,moderate,True,NYC,True,Amazing 1BR in Manhattan,2,100,10002,1,1
26032,3,0,1,2,1,0,strict,True,Chicago,True,"Jacuzzi, Beautiful View, Wi-Fi",71,95,60645,1,1
26033,3,1,1,2,1,0,moderate,False,LA,True,Wonderful Room in Victorian House,52,93,91107,1,1
26034,4,0,1,2,1,0,moderate,True,NYC,True,Cozy Private BR in PERFECT West Village Apt,47,91,10014,1,1
26035,4,8,0,2,1,0,moderate,True,LA,True,Stylish Bungalow In The Echo Park Hills,7,100,90026,1,1
26036,4,0,1,1,1,0,moderate,True,NYC,True,Chic and Cozy Heart of Williamsburg,30,99,11249.0,1,1
26037,4,0,1,2,1,0,strict,False,NYC,True,JFK/LGA Queens Modern Apt.,58,97,11435,1,2
26038,4,1,0,2,1,0,moderate,True,SF,True,The Pavilion: A San Francisco Tiny House,33,99,94131,1,1
26039,4,0,1,2,1,0,strict,False,NYC,True,Fabulous private room close to Central park,24,88,10128,1,1
26040,5,0,0,2,1,0,strict,True,NYC,True,Large NYC Chelsea Studio - King Bed,106,93,10011.0,0,1
26041,4,1,1,3,1,0,strict,True,NYC,True,No Frills NYC Room; 45mn to Midtown,10,80,11370.0,1,2
26042,4,4,0,2,1,0,strict,True,LA,True,"Luxury loft, in the heart of DTLA",49,97,90014,1,1
26043,3,0,1,1,1,0,flexible,True,NYC,True,Charming Private Library-Room,48,97,10034,1,1
26044,4,1,1,2,0,0,strict,True,LA,True,Sotikon Rental,30,95,90249,1,1
26045,5,4,0,3,1,0,moderate,True,LA,True,Rooftop Loft in Koreatown,4,100,90020,0,1
26046,4,0,1,4,1,0,moderate,True,NYC,True,Cozy private room in the heart of Manhattan,60,93,10019,1,1
26047,4,0,0,2,1,0,strict,True,LA,True,BEACH-STYLE STUDIO near LAX/BEACH/DTLA/UCLA,100,93,90064,0,1
26048,3,0,1,1,1,0,strict,True,Boston,True,Small Room Renovated House Walk/Bus to Redline,5,100,02121,1,1
26049,5,0,0,4,1,0,moderate,True,LA,True,Oceanfront Carbon Beach Escape,6,100,90265,1,3
26050,4,1,1,2,2,0,flexible,False,DC,True,Tomato Tree Brewing B&B,9,100,20011,1,1
26051,4,4,1,2,1,0,strict,True,LA,True,Private Room in the Arts District,45,97,90013,1,1
26052,4,0,0,3,1,0,strict,True,NYC,True,"beautiful, spacious 1BR near park",16,89,11238,1,1
26053,4,0,0,2,1,0,flexible,False,DC,True,Cozy U St Apartment in the Middle of it All,3,93,20001,1,1
26054,3,4,2,1,2,0,strict,False,LA,True,Full size#4 Bottom Bunk/Shared Room+Gym LAX 3miles,3,100,90245,1,1
26055,4,0,1,2,1,0,moderate,True,NYC,True,Big Beautiful Room in Quiet Area with Private Bath,11,96,11226,1,1
26056,5,1,0,6,2,0,moderate,True,LA,True,Beautiful Cozy Spanish in Mid-City!,5,96,90019,2,3
26057,5,0,0,2,1,0,strict,True,NYC,True,Rustic & Wabi-sabi Minimal Apt. w/ Terrace,6,87,10012,1,1
26058,5,1,0,6,1,0,strict,True,LA,True,Perfect Venice Cottage,47,96,90291,2,2
26059,4,0,0,4,1,0,strict,True,LA,True,Lovely 2br guest house-No kitchen,7,94,90039,2,2
26060,5,0,0,4,1,0,strict,True,NYC,True,ChinaTown / Little Italy 2BR Apt,45,82,10013.0,2,2
26061,4,0,1,2,1,0,flexible,True,Chicago,True,Artsy Room Steps From the Train,53,95,60647,1,1
26062,3,1,2,7,3,0,moderate,True,LA,True,"Beautiful, Clean, Cozy Home away from Home",1,100,91605,1,6
26063,4,0,1,2,1,0,strict,True,NYC,True,Large Bright Space W Balcony Minutes To Manhattan,39,96,11211.0,1,1
26064,4,0,1,2,1,0,strict,True,LA,True,BEVERLY HILLS! Walk to Rodeo Drive!,113,91,90211,1,1
26065,5,0,0,2,1,0,moderate,True,NYC,True,Bright & spacious with amazing views!,3,100,10128,1,1
26066,4,0,1,4,1,0,strict,True,NYC,True,"SALE- 2 BEDS, IN PRIVATE BEDROOM NEAR MANHATTAN!",46,96,11226,1,2
26067,5,1,0,13,2,0,strict,True,LA,True,Stunning Home Gorgeous Neighborhood,40,93,90068,3,8
26068,4,0,0,6,1,0,moderate,True,Chicago,True,Heart of East Village/Wicker Park,33,96,60622,2,2
26069,4,0,0,6,1,0,strict,True,LA,True,Newly Renovated Hollywood Chic 1BD+1Bath+1Park,96,94,90028,1,3
26070,4,1,1,2,1,0,moderate,True,Boston,True,BACK BAY/COPLEY FIRST FLOOR ROOM,133,90,02116,1,1
26071,5,2,0,7,2,0,moderate,True,LA,True,Holmby Place/West Los Angeles/Beverly Hills/UCLA,1,100,90024,3,5
26072,4,1,0,2,1,2,moderate,True,SF,True,"Private MiniStudio/UCSF,SFSU,GGPark",124,97,94122,0,1
26073,4,0,0,3,1,0,moderate,True,LA,True,"Spacious, Charming, Central but Quiet 1 Bedrm Apt",57,96,90019,1,2
26074,4,1,1,2,1,0,strict,True,LA,True,"Sweet Space & Patio in MidCity, Great Location",134,98,90019,0,1
26075,4,0,0,3,1,0,strict,True,NYC,True,Beautiful Apartment+Garden In Brooklyn,5,96,11222,2,2
26076,5,0,0,2,1,0,strict,True,NYC,True,Spacious Cobble Hill Gem - Perfect Location,12,93,11231.0,1,1
26077,5,0,0,3,1,0,flexible,True,Boston,True,Luxury King Bed Condo (Private Patio),22,100,02113,1,1
26078,5,0,1,2,1,0,flexible,True,NYC,True,"Apartment 6, Master Suite",2,100,10026,1,1
26079,4,1,1,2,1,0,moderate,True,SF,True,kid friendly quiet room w/ garage parking,2,100,94124,1,1
26080,3,0,1,1,1,0,moderate,False,NYC,True,Cozy East Willburg Basement Room,14,87,11206,1,1
26081,2,1,2,2,1,1,moderate,False,NYC,True,Nice little place in Pelham Bay Studio,37,92,10461,1,1
26082,4,1,1,1,1,1,moderate,False,LA,True,BBB- Best Burbank Bedroom,2,100,91504,1,1
26083,5,0,0,2,1,0,moderate,True,NYC,True,NYC dreamy STUDIO,72,96,10019,0,1
26084,5,0,0,2,1,0,moderate,True,NYC,True,Fort Greene Gem,1,100,11205,2,1
26085,5,0,0,4,1,0,strict,True,SF,True,Modern Loft in the Heart of SF,9,100,94107,1,2
26086,5,12,0,4,1,0,strict,True,SF,True,Amazing Victorian Flat Noe Valley,10,98,94131,1,2
26087,4,1,1,2,1,0,strict,True,DC,True,"Centrally Located, Quiet, Clean Dupont 1 Bd/1 Bath",26,98,20009,1,1
26088,4,1,0,4,1,0,flexible,True,LA,True,2BR/Garden Central  Family Home,5,100,90016,2,4
26089,6,1,0,6,2,0,strict,True,LA,True,Silver Lake Garden Retreat,1,100,90039,3,3
26090,4,0,0,2,1,0,strict,True,NYC,True,Quiet Slice of Manhattan,62,93,10016,1,1
26091,5,0,0,8,3,0,flexible,True,NYC,True,Modern 4 BED 3.5 BATH Triplex Classic BK Townhouse,25,94,11249.0,4,4
26092,4,0,1,2,1,2,strict,False,SF,True,"Golden Gate Park, UCSF, Moraga Steps & N Train",135,93,94122,1,1
26093,3,0,2,1,1,0,moderate,True,LA,True,Private Apartment on Hollywood & Highland,27,84,90028,1,1
26094,5,0,0,4,1,0,strict,True,NYC,True,"Bright, Sunny, Large,  Corner Loft",12,100,11237,1,1
26095,3,0,1,2,1,0,strict,True,NYC,True,Spacious and Comfortable Room,9,85,11377,1,1
26096,4,1,1,2,1,0,strict,True,LA,True,CHEZ FAB - 2 ROOM SUITE,68,96,91401,1,1
26097,4,0,1,2,1,0,moderate,True,SF,True,New remodeled nice house,6,95,94112,1,1
26098,5,0,0,4,1,0,strict,True,NYC,True,Newly renoated stidio near Empire State Building,10,94,10001,1,2
26099,3,0,2,2,1,0,flexible,True,NYC,True,"Sunny, Pre-War Brooklyn Share",4,100,11226,1,1
26100,5,1,0,3,1,0,flexible,True,DC,True,Renovated (in-law bsmnt apt) w kitchen & parking,21,100,20002,0,1
26101,4,0,1,1,1,0,moderate,False,NYC,True,Cozy Room With Great View,64,96,11206,1,1
26102,4,0,0,4,2,0,flexible,False,Chicago,True,1309 N Wells,2,100,60610,2,2
26103,5,0,0,3,1,0,strict,True,NYC,True,"Bright one bedroom apt, AMAZING location",20,94,10012,1,1
26104,4,0,0,4,1,0,strict,True,NYC,True,Chic mid-century inspired NYC 1 BR with doorman,8,91,10026,1,2
26105,4,1,0,6,2,0,moderate,True,LA,True,"Charming,newly renovated 2B/2B with large backyrd",2,80,91606,2,2
26106,5,0,0,3,1,0,moderate,True,LA,True,HOLLYWOOD WALK-OF-FAME APARTMENT/PARKING/POOL,12,93,90028,0,2
26107,4,0,1,2,1,0,strict,True,LA,True,Hollywood's Hidden Gem,13,98,90028,1,1
26108,4,0,1,2,1,0,strict,True,NYC,True,E Williamsburg Artist Retreat;White,124,92,11206,1,1
26109,5,4,0,2,1,0,strict,True,Boston,True,Comfortable Loft - Heart of Boston,35,98,02111,1,1
26110,3,0,1,3,1,0,moderate,True,NYC,True,The Big Room in Flushing,97,96,11358,1,2
26111,5,1,0,2,1,0,moderate,True,NYC,True,"Bright, quiet penthouse apartment",43,93,11249.0,1,2
26112,4,1,1,2,1,0,moderate,True,SF,True,Upscale Sunny Private Bed and Bath,321,98,94115,1,1
26113,3,1,1,2,1,0,strict,True,NYC,True,SPOTLESS brand new room PRIVATE full bath,20,97,11355,1,1
26114,5,0,0,6,1,0,strict,True,NYC,True,Large & Sunny 2 BR W'burg Apt. Best Location!,15,91,11249.0,2,3
26115,4,0,0,6,1,0,strict,True,Boston,True,Sunny Two Bedroom Condo,97,94,02122,2,2
26116,4,3,1,2,1,0,moderate,True,DC,True,"Eastern Market Suite ""Abe""",66,93,20003,1,1
26117,3,1,2,4,1,0,strict,True,NYC,True,BACKPACKERS DELIGHT,64,89,11212.0,1,2
26118,4,0,1,2,1,0,moderate,True,NYC,True,Upper West Side bedroom / 4th floor walk-up apt.,14,90,10025,1,1
26119,6,11,0,10,3,0,strict,True,LA,True,Modern 4 BR Beverly Hills home w amazing outdoor,18,100,90210,4,4
26120,5,0,0,4,2,0,strict,True,NYC,True,Big & Bright w Terrace near park!,16,94,11238,2,2
26121,5,0,0,5,2,0,strict,True,LA,True,LUX 2+2 STEPS TO THE BEACH; PRIVATE PATIO,35,96,90292,2,2
26122,4,1,0,3,1,0,flexible,False,SF,True,Clean  and cozy house with two cats,11,96,94134,2,2
26123,4,0,0,2,1,0,flexible,False,DC,True,Cozy Summer apt,1,100,20011,1,1
26124,5,0,0,6,1,0,strict,True,Boston,True,Fenway Park! 1 Free Parking Spot! Great location!,5,100,02215,2,3
26125,3,0,0,1,1,0,flexible,True,LA,True,Room in the heart of West Hollywood,2,100,90069,1,1
26126,4,3,1,2,1,0,moderate,True,LA,True,Great location! Room - 2 single beds,26,96,90278,1,2
26127,5,0,0,3,2,0,strict,True,LA,True,GREAT LOCATION - SANTA MONICA DUPLEX NEAR BEACH,8,100,90403,1,1
26128,5,0,0,4,1,0,moderate,True,SF,True,Famous Historical SF Home,48,95,94110,2,2
26129,4,0,0,3,1,0,flexible,True,LA,True,HOLLYWOOD CASA,15,100,90046,2,2
26130,3,0,2,2,1,0,flexible,True,Chicago,True,Good location Hyde Park  friendly host rarely home,18,99,60653,1,1
26131,4,0,1,2,1,0,flexible,False,NYC,True,"East Village, Spacious Private Room w AC Unit",1,100,10009.0,1,1
26132,5,4,0,2,1,0,strict,False,NYC,True,Studio Loft in Greenpoint,18,98,11222,0,1
26133,5,1,0,8,2,0,strict,True,LA,True,3bd/2bath Beautiful Convenient Home,13,98,91501,3,4
26134,4,1,0,2,1,0,strict,True,Chicago,True,First floor suite with private room & full bath.,25,93,60653,1,1
26135,5,1,0,8,2,0,moderate,True,LA,True,"Hip, Bright & Modern Beverly Hills",6,95,90211,3,4
26136,4,0,1,2,1,0,strict,True,NYC,True,"airy, earthy room in artistic apt",8,100,10033,1,1
26137,4,4,1,1,1,0,strict,False,NYC,True,Amazing studio heart of Manhattan!,53,93,10025,1,1
26138,4,0,0,2,1,0,strict,True,NYC,True,Entire One Bedroom Apt-Great Location In Manhattan,10,92,10017,1,1
26139,3,4,1,2,1,0,moderate,False,Chicago,True,Loft Style Private Apt (1 Room- 420 Friendly),47,97,60626,1,1
26140,5,0,0,2,1,0,moderate,False,Boston,True,Gorgeous Audobon Circle Studios (2),6,100,02215,0,1
26141,5,0,0,2,1,0,strict,False,NYC,True,Classic Central Park Upper West Side Apartment,4,100,10023,1,1
26142,5,1,0,5,1,0,moderate,False,LA,True,Great 2 bd Bungalow-Marina/Venice,36,97,90066,2,3
26143,4,4,1,2,1,0,strict,True,NYC,True,DUPLEX ROOM IN UNIQUE TRIBECA LOFT,18,90,10013,1,1
26144,5,0,0,4,2,0,strict,True,NYC,True,2BR apt. in converted church with huge terrace,4,100,11201.0,2,3
26145,5,0,0,2,1,0,strict,True,Chicago,True,Elegant Vintage Lakefront Condo near Wrigley Field,34,98,60657,1,1
26146,5,0,0,4,1,0,strict,True,Boston,True,Amazing Newbury St 1 bed/ 1 bath - #3,18,93,02115,1,2
26147,5,3,0,4,1,0,strict,False,NYC,True,Lovely House in the Hill/ 2bedrm apt,19,98,11238,2,3
26148,4,1,1,2,1,0,moderate,True,SF,True,Unique Castro Neighborhood Rental,142,99,94114,1,1
26149,4,0,1,2,1,0,flexible,True,NYC,True,Spacious Room in Fort Greene,1,100,11217,1,1
26150,5,0,0,6,1,0,flexible,True,NYC,True,2 Bedroom apartment in the Heart of Chelsea,2,90,10011.0,2,2
26151,5,0,0,3,1,0,strict,True,LA,True,*LUXURY by Westwood&UCLA* 205,3,87,90024,1,1
26152,5,3,0,8,3,0,moderate,True,LA,True,Newly Built and Clean 3BD+3 Full BR w/ Balcony,3,100,90026,3,5
26153,5,0,0,1,1,0,strict,True,SF,True,Spacious studio available,25,87,94110,0,1
26154,5,0,0,2,1,0,strict,True,DC,True,Hip Luxury Loft - near Conv. Center,24,98,20001,1,1
26155,4,1,1,1,1,0,strict,True,SF,True,"Cozy Room in SoMa, San Francisco",35,93,94103,1,1
26156,5,0,0,4,1,0,strict,True,SF,True,"2 bedroom garden flat, heart of SF",13,90,94103,2,3
26157,5,1,0,8,1,0,moderate,True,LA,True,"Cute Craftsman, 3 bedrm, 1550 sqft",25,97,90803,3,6
26158,4,0,1,2,1,0,strict,True,Chicago,True,Elegant Master Bedroom in Lakeview,44,96,60613,1,1
26159,5,0,0,4,2,0,strict,True,LA,True,Modern Furnished 2 Bedroom in West LA/Brentwood- 4,29,92,90025,2,2
26160,4,0,1,2,1,0,moderate,True,NYC,True,Convenient Cozy Room,55,95,11238.0,1,1
26161,4,1,1,2,1,0,strict,True,SF,True,Venetian Room in San Francisco,54,97,94112,1,1
26162,4,0,1,1,1,3,strict,True,LA,True,Venice Beauty,8,93,90066,1,1
26163,5,0,0,2,1,0,flexible,True,NYC,True,Charming Upper East Side apt,8,98,10028,1,1
26164,4,0,1,2,1,0,strict,True,NYC,True,Beautiful sunny private bedroom in a cool area!,29,81,10002,1,1
26165,5,0,0,5,1,0,strict,True,DC,True,Hill Flats DC 2 - WALK EVERYWHERE!,7,86,20003,1,1
26166,4,0,0,2,1,0,strict,True,LA,True,Bright studio ★1 block from beach!★,89,91,90291,0,1
26167,4,0,1,2,1,0,moderate,True,NYC,True,"East Village Flat-Clean,Comfy,Close",7,88,10009.0,1,1
26168,4,0,1,3,1,0,strict,True,NYC,True,Sunny room in India-inspired Brooklyn Heights apt,9,100,11201,1,1
26169,6,1,0,8,3,0,moderate,True,LA,True,Über Chic Chateau Marmont Bungalow Alternative,11,98,90069,3,4
26170,5,0,0,4,1,0,strict,True,NYC,True,Best Location SOHO Close To All Cozy Sunny 1BDRM,49,92,10012,1,2
26171,5,0,0,6,2,0,strict,True,Boston,True,Charming 3BR in Downtown Crossing,2,100,02108,3,3
26172,4,0,1,1,1,0,strict,False,NYC,True,Largest room in Astoria! Close to all mass transit,18,94,11103,1,1
26173,5,0,0,3,1,0,strict,True,NYC,True,BEST Manhattan Downtown Location!!,52,90,10003.0,0,2
26174,5,0,0,5,1,0,strict,True,LA,True,Center of DTLA Luxury Resort Apt Walker Paradise,52,96,90017,1,3
26175,5,0,0,2,1,0,strict,True,LA,True,Modern West LA Studio w Small Private Balcony 301,29,93,90025,0,1
26176,4,0,0,5,1,0,strict,True,NYC,True,"Awesome 1 BR in multi-cultural Queens, sleeps 5!",7,100,11373.0,1,4
26177,4,0,0,6,1,0,moderate,True,Chicago,True,3 Bedroom Charming Vintage Hideaway,171,98,60612,3,4
26178,4,1,1,2,1,0,strict,True,Boston,True,Welcome to our home I,25,98,02135,1,1
26179,3,0,1,2,2,0,strict,True,NYC,True,Private Room in Sunnyside 3,53,86,11377,1,1
26180,5,1,0,9,4,0,strict,True,LA,True,West Hills house,1,80,91307,4,4
26181,4,0,1,1,1,0,moderate,False,LA,True,PRIVATE ROOM & PRIVATE BATHROOM!!!!,9,100,90291,1,1
26182,4,0,0,2,1,0,strict,False,NYC,True,Studio apartment 10minute to JFK 20m to Manhattan,22,95,11435,0,1
26183,3,1,0,3,1,0,strict,True,NYC,True,Cozy Studio by Forest Park Steps To Subway,43,93,11421,0,2
26184,4,0,0,2,1,0,flexible,True,LA,True,Perfect Apartment with Private Entry,17,96,90062,1,1
26185,6,0,0,6,3,0,moderate,True,NYC,True,Luxurious Penthouse in Williamsburg,2,90,11211.0,3,3
26186,5,3,0,7,2,0,moderate,False,DC,True,Historic Row House in Downtown DC,14,97,20024,3,2
26187,4,1,1,2,1,0,flexible,False,NYC,True,Bronx Apartment,3,80,10469,1,1
26188,5,0,0,3,1,0,moderate,True,NYC,True,Spacious&centrally located,1,100,10001.0,1,1
26189,4,0,0,2,1,0,strict,False,DC,True,Newly renovated 1 BR  apt Mt. Pleasant,1,100,20010,1,1
26190,5,0,0,4,1,0,moderate,True,NYC,True,Trendy 2 BR in Chelsea *PRIME LOC*,6,93,10011.0,2,2
26191,4,1,1,2,1,0,strict,True,DC,True,"Spacious master bedroom in Shaw, downtown DC",1,100,20001,1,1
26192,4,0,0,4,1,0,moderate,True,LA,True,Awesome entire apt,17,89,91423,1,1
26193,5,2,0,5,2,0,strict,True,Chicago,True,Modern South Loop Penthouse,7,100,60616,2,2
26194,5,0,1,10,1,0,strict,True,NYC,True,"SALE 2 BEDROOMS, LARGE MASTER & GUEST BEDROOM",13,93,11226,1,5
26195,5,0,0,4,1,0,strict,True,DC,True,3rd & A apt 2 top 2 floors 2 blocks to Capitol,3,100,20002,2,2
26196,5,0,0,6,2,0,strict,True,LA,True,LUX AND MODERN 2BDR/2BATH HOLLYWOOD !!!,41,97,90028,2,3
26197,4,0,0,3,1,0,moderate,True,DC,True,Wonderfulness in historic rowhome,138,85,20009,1,1
26198,4,0,0,4,1,0,moderate,True,Chicago,True,iKlektik House // Cardinal,162,98,60612,2,2
26199,5,1,0,6,1,0,moderate,True,LA,True,Craftsman Home in Glendale Hills!,30,94,91206,3,4
26200,4,0,0,3,1,0,strict,True,NYC,True,Fully Updated Modern 1 Bedroom Apartment,97,93,11218,1,2
26201,3,1,1,2,1,0,flexible,True,LA,True,Comfortable space in Whittier,26,98,90602,1,1
26202,5,0,0,4,2,0,moderate,True,Chicago,True,Lincoln Square Guest Suite 2 Bd 2Ba,40,100,60625,2,2
26203,3,0,1,1,1,0,flexible,False,NYC,True,Private Room on Roosevelt Island,1,100,10044,1,1
26204,5,0,0,2,1,0,strict,True,NYC,True,WEST VILLAGE CHARM - BEST LOCATION!,123,98,10014,0,1
26205,6,1,0,8,2,0,strict,True,NYC,True,Stunning townhouse in Park Slope,26,100,11215,4,4
26206,5,0,0,4,1,0,moderate,True,NYC,True,Executive Studio in the FiDi,3,93,10005,0,2
26207,3,16,2,1,3,0,flexible,False,LA,True,Single Sleeping Pod in Hollywood Motor Home (F),7,94,91606,1,1
26208,3,0,1,2,1,0,strict,False,DC,True,Spacious Brightwood Apartment,18,96,20011,1,1
26209,4,0,1,2,1,0,strict,True,NYC,True,Private Room in the ❤️ of Bushwick.,32,96,11237.0,1,1
26210,4,0,1,2,1,0,moderate,False,NYC,True,Private room in Prime West Village!,39,96,10012,1,1
26211,6,2,0,4,1,0,strict,True,NYC,True,2 DbBd WYNDHAM MIDTOWN 45! Close to subway&5th Ave,12,90,10017,0,2
26212,5,0,0,4,2,0,moderate,True,SF,True,Spacious 2/2 in Cole Valley/Haight Ashbury,3,93,94117,2,2
26213,4,1,2,1,2,0,strict,False,SF,True,Bunk bed in the Treat Street Clubhouse,128,98,94110,1,1
26214,4,1,1,2,1,0,strict,True,LA,True,Gorgeous Central Large Room in Home,27,96,90069,1,1
26215,6,1,0,10,3,0,strict,False,NYC,True,"charming luxurious house, NY, Brooklyn",19,100,11215,5,6
26216,4,0,0,2,1,0,strict,False,NYC,True,"Garden, Private Deck, Williamsburg apartment",11,96,11211.0,1,1
26217,4,0,0,4,1,0,strict,False,NYC,True,TimesSquare 2 rooms Center of Manhattan near Metro,30,96,10036,1,2
26218,4,0,1,2,1,0,strict,True,NYC,True,Amazing view from luxury building with easy access,19,96,10019,1,1
26219,4,1,1,1,1,0,flexible,True,DC,True,The Shabby Shack LLC,44,95,20010,1,1
26220,5,1,1,2,1,0,moderate,True,DC,True,Private Room & Bath in Beautiful Capitol Hill Home,6,100,20003,1,1
26221,5,1,0,8,1,0,strict,True,SF,True,Huge 3-bedroom home near Golden Gate Park,12,98,94118,3,3
26222,3,0,1,2,1,0,strict,True,NYC,True,Sunny Vintage Brooklyn Charm Private setting,10,96,11226,0,1
26223,4,0,1,1,1,0,moderate,False,NYC,True,Cozy private room Near Central Park,5,100,10029.0,1,1
26224,3,0,1,2,2,0,strict,True,NYC,True,Room in Great Location with Amazing NY views,15,93,10016,1,1
26225,5,4,1,4,1,0,flexible,True,SF,True,Uber comfy bed/bath in SOMA/Moscone,33,92,94107,1,2
26226,5,6,0,7,1,0,flexible,True,NYC,True,Lovely apartment in brownstone,6,93,10024,2,3
26227,3,0,1,2,1,0,moderate,True,NYC,True,Uptown Affordable Private Bedroom,69,94,10032,1,1
26228,4,0,1,4,1,0,strict,True,NYC,True,Holiday Time in NY - Oh My!!,115,94,11238.0,1,1
26229,4,0,1,3,1,0,moderate,False,NYC,True,Comfort Room,6,100,11207,1,3
26230,3,1,1,1,1,0,moderate,True,LA,True,Private Room in Los Angeles - Tarzana,12,98,91335,1,1
26231,4,0,1,4,1,0,moderate,True,LA,True,PRIVATE 2-rms/500/Sq.Ft./ Minutes walk to Beach!!!,5,88,90405,2,3
26232,4,1,1,2,1,0,strict,True,NYC,True,Newly Reno Room with Private Bath^,9,91,11355,1,1
26233,4,0,1,2,1,0,moderate,True,DC,True,Beautiful 3 BR 1.5 blocks to Metro!,15,88,20001,1,1
26234,4,0,1,2,1,0,strict,True,LA,True,Room in Hip Hillside Retreat With Stunning Views,1,100,90042,1,1
26235,5,0,0,4,1,0,moderate,True,NYC,True,Brownstone Duplex In central Upper East Side,13,74,10128,1,2
26236,4,0,0,3,1,0,moderate,True,Boston,True,CHARMING FENWAY 1-BR APARTMENT-CLOSE TO EVERYTHING,4,100,02215,1,2
26237,3,0,1,2,1,0,moderate,True,LA,True,Hollywood Room - quiet and safe,13,95,90038,1,1
26238,4,0,1,4,1,0,strict,True,NYC,True,Cosy Bedroom in Manhattan,2,90,10027,1,2
26239,4,1,1,2,1,0,moderate,False,NYC,True,IDEAL AREA!Reviews! LARGE btfl room,64,92,11238,1,1
26240,4,1,1,4,1,0,flexible,True,DC,True,Cozy English Basement in Historic Columbia Heights,15,92,20001,1,2
26241,4,0,0,3,1,0,strict,True,DC,True,1 Bedroom Close to the Metro,6,100,20011,1,1
26242,5,1,0,4,1,0,strict,True,Boston,True,Luxury pet-friendly 2 bed w/ gym by park!,77,96,02130,2,2
26243,6,1,0,8,2,0,strict,True,SF,True,4 bdrm Family Home Heart of Bernal,11,98,94110,4,6
26244,4,0,1,2,1,0,strict,False,SF,True,Rockin' Room in the Sunset,44,95,94116,1,1
26245,3,0,1,3,1,0,strict,True,NYC,True,Master Bedroom in Artist's Cove,38,96,11238,1,1
26246,5,0,1,2,1,0,flexible,True,Boston,True,Modern Southie apartment - best option for BCEC!,3,100,02127,1,1
26247,4,0,0,4,1,0,flexible,True,NYC,True,Hip Williamsburg 2BR off Bedford!,6,100,11249.0,2,2
26248,4,2,0,2,1,0,moderate,False,DC,True,Modern Condo 5 min from DC,5,100,20910,1,1
26249,4,0,1,3,1,0,strict,True,LA,True,Huge Private Bed-Bath in Hollywood!,19,93,91607,1,1
26250,5,0,0,6,1,0,flexible,True,LA,True,Charming 2 bedroom,8,93,90035,2,2
26251,4,0,1,2,1,0,strict,True,NYC,True,spacious studio apartment,190,96,11222,1,1
26252,4,0,0,3,1,0,strict,True,Boston,True,Smart Studio in Downtown Crossing,9,89,02110,0,2
26253,4,0,0,2,1,0,flexible,True,Chicago,True,Charming Apartment with Lake views,1,100,60660,1,1
26254,6,1,0,7,3,0,moderate,True,LA,True,Contemporary Open Floor-Plan Beach Mansion w Spa,21,95,90803,3,3
26255,4,1,1,2,1,0,strict,True,LA,True,Cozy/Zen Private Room walkable to Hollywood/WeHo,2,100,90038,1,1
26256,5,0,0,3,1,0,strict,True,NYC,True,Fabulous Manhattan View .,13,94,11201.0,1,1
26257,4,0,0,4,1,0,strict,True,NYC,True,Luxury in LIC - Possible Discount with Cat Sitting,3,87,11101,1,2
26258,5,0,0,5,2,0,moderate,True,LA,True,#1 Heart of KOREATOWN 2BD + Parking,153,94,90005,2,3
26259,4,0,0,3,1,0,strict,True,NYC,True,Designers brownstone in Bed-Stuy,51,98,11233,2,2
26260,3,0,1,2,1,0,strict,False,Chicago,True,HIGH RISE IN DOWNTOWN Chicago -  $40 OF COUPON,159,95,60601,1,1
26261,3,0,1,2,1,0,flexible,False,NYC,True,Brownstone apartment in Bed-Stuy,1,100,11221,1,1
26262,5,0,0,4,1,0,strict,True,NYC,True,SUNNY AND SPACIOUS FULL FLOOR APT!!,3,100,11222,2,3
26263,4,2,1,2,1,0,moderate,True,Boston,True,Private Bedroom in a 2 BR Condo,2,100,02127,1,1
26264,4,0,0,2,1,0,moderate,True,NYC,True,UWS Apartment and Garden Terrace,8,98,10025,1,2
26265,4,0,0,4,1,0,flexible,True,Chicago,True,Charming 1 BR in Wrigleyville - Great location!,6,97,60613,1,3
26266,5,1,0,3,1,0,strict,True,Boston,True,Historic Charm with Modern Details,45,100,02127,1,2
26267,5,0,0,6,2,0,strict,True,NYC,True,Centrally Located 2 Bed+2 Bath Midtown Apartment,34,96,10036,2,3
26268,5,3,0,6,1,0,strict,True,NYC,True,Art-Filled 2-Story Brownstone with Private Garden,7,100,11238.0,2,3
26269,4,0,1,2,1,0,strict,False,NYC,True,Huge Master Bedroom in East Village,11,88,10009,1,1
26270,2,0,0,4,1,0,strict,True,NYC,True,4R Beautiful  One Bedroom Apartment,27,85,10027,1,1
26271,4,0,1,2,1,0,moderate,True,NYC,True,Large Room In Newly Renovated Hell's Kitchen Apt.,69,100,10019,1,1
26272,5,0,0,6,1,0,strict,True,NYC,True,Stylish 3BR * Steps to Central Park,97,87,10029.0,3,3
