,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
26634,4,1,1,2,1,0,flexible,False,0,True,2,100,11206.0,1,1
26635,5,3,1,6,1,0,strict,True,4,True,2,100,02134,2,4
26636,4,0,0,2,1,0,strict,True,0,True,2,80,10075,0,1
26637,3,0,1,2,1,0,strict,True,0,True,13,94,11233.0,1,1
26638,4,0,1,1,1,0,moderate,True,0,True,17,94,10031,1,1
26639,4,1,1,2,1,0,strict,False,0,True,69,92,11221,1,1
26640,4,0,1,2,1,0,strict,True,0,True,21,88,10031,1,1
26641,4,0,0,3,1,0,moderate,True,0,True,28,96,10034,1,2
26642,5,1,0,6,2,0,moderate,True,1,True,21,97,90814,3,3
26643,4,0,1,1,3,0,strict,True,0,True,1,60,10029.0,1,1
26644,4,0,0,2,1,0,moderate,True,0,True,47,90,10037,1,1
26645,5,0,0,5,1,0,flexible,True,0,True,3,100,11211.0,2,2
26646,3,0,1,2,1,0,strict,False,0,True,2,100,11213.0,1,1
26647,4,0,1,2,1,0,moderate,False,0,True,108,95,11372,1,1
26648,4,0,1,2,1,0,strict,True,1,True,85,93,90017,1,1
26649,4,0,0,2,1,0,strict,True,1,True,19,96,90046,0,1
26650,4,0,0,4,1,0,strict,True,0,True,52,98,10035.0,0,2
26651,4,0,1,2,1,0,flexible,True,0,True,5,92,10003.0,1,1
26652,4,0,0,2,1,0,strict,True,1,True,27,87,90038,0,1
26653,5,0,0,2,1,0,strict,True,0,True,23,97,10016,1,1
26654,3,0,1,1,1,0,strict,True,0,True,2,90,11222,1,1
26655,5,0,0,2,1,0,strict,True,0,True,82,96,10009.0,1,1
26656,4,1,0,2,1,0,moderate,True,1,True,4,95,90042,0,1
26657,5,0,0,4,1,0,strict,True,0,True,13,100,10026,1,1
26658,4,0,0,2,1,0,moderate,True,1,True,271,84,90401,0,1
26659,4,0,2,2,1,0,moderate,False,0,True,12,83,10016,1,1
26660,4,0,0,4,1,0,strict,False,4,True,55,90,02134,1,2
26661,3,2,1,2,2,0,strict,True,1,True,1,100,90247,1,1
26662,4,8,1,4,1,0,flexible,True,1,True,8,91,90405,1,2
26663,4,0,0,4,1,0,strict,True,1,True,6,97,90017,1,2
26664,4,0,0,4,1,0,strict,False,4,True,14,74,02134,2,2
26665,5,0,0,2,1,0,moderate,False,4,True,74,98,02119,1,1
26666,5,0,0,6,2,0,strict,True,3,True,50,95,20009,2,3
26667,4,0,0,2,1,0,moderate,True,0,True,5,100,11226,1,2
26668,5,0,0,2,1,0,flexible,True,0,True,4,95,11218,1,1
26669,4,0,0,4,1,2,moderate,True,1,True,17,98,90241,1,1
26670,4,2,2,1,1,2,moderate,True,2,True,40,93,94133,1,1
26671,4,2,1,2,1,0,flexible,True,4,True,10,98,02130,1,1
26672,3,0,1,2,1,0,flexible,True,1,True,2,100,91423,1,1
26673,4,0,0,2,1,0,flexible,False,1,True,2,100,90038,1,1
26674,4,0,1,3,1,0,flexible,True,0,True,5,95,10019,1,2
26675,4,0,0,2,1,0,moderate,True,4,True,42,98,02115,1,1
26676,4,0,1,1,1,0,strict,True,0,True,9,98,10025,1,1
26677,3,0,1,1,1,0,strict,True,0,True,45,98,10032,1,1
26678,5,9,1,2,1,0,strict,True,2,True,213,96,94110,0,1
26679,4,0,1,2,1,0,strict,True,2,True,44,92,94112,1,1
26680,4,15,0,4,1,0,moderate,True,2,True,42,96,94133,0,2
26681,5,1,0,5,1,0,moderate,True,0,True,71,95,11216,2,2
26682,4,0,2,1,1,0,flexible,True,0,True,16,96,10013.0,1,1
26683,5,1,0,3,1,0,flexible,True,0,True,18,95,11238.0,2,2
26684,4,0,1,4,1,0,moderate,True,0,True,3,100,10019,1,1
26685,4,16,0,3,1,0,moderate,False,1,True,51,87,90405,0,2
26686,4,0,1,1,1,0,strict,True,2,True,5,100,94107,1,1
26687,3,3,1,1,1,0,strict,False,1,True,1,100,90042,1,1
26688,4,0,1,2,1,0,strict,True,0,True,24,100,10026,1,1
26689,4,0,1,2,1,0,moderate,True,0,True,19,94,10002,1,1
26690,4,3,1,4,1,0,strict,False,4,True,23,90,02131,1,2
26691,4,0,0,2,1,0,strict,True,1,True,1,100,90403,0,1
26692,5,0,0,4,1,0,moderate,False,0,True,2,100,10013,1,2
26693,3,0,1,4,1,0,moderate,True,0,True,3,87,11434,1,2
26694,4,5,0,2,1,0,strict,True,1,True,67,99,90065,1,1
26695,5,0,0,4,2,0,strict,True,0,True,35,91,10306,1,3
26696,4,1,1,3,1,0,strict,True,1,True,7,97,90036,1,1
26697,5,6,0,8,1,0,strict,True,1,True,57,95,90068,3,4
26698,3,1,1,1,1,0,moderate,False,1,True,34,99,90034,1,1
26699,5,1,0,3,1,0,strict,True,0,True,90,97,11216,1,2
26700,5,2,0,2,1,0,moderate,False,4,True,19,100,02114,1,1
26701,5,4,0,4,1,0,strict,True,0,True,62,100,11206.0,0,2
26702,4,0,1,2,1,0,strict,False,0,True,33,79,11377,1,1
26703,5,0,0,3,1,0,flexible,True,0,True,9,91,11211.0,0,1
26704,3,0,1,2,1,0,flexible,True,0,True,4,100,11233,1,1
26705,5,0,0,3,1,0,flexible,True,0,True,7,90,10011.0,1,2
26706,5,0,0,5,2,0,moderate,True,1,True,48,99,90026,2,4
26707,3,0,2,2,1,0,flexible,True,0,True,9,98,11216,1,1
26708,3,1,1,2,1,0,flexible,True,0,True,69,97,11436,1,1
26709,5,0,0,4,2,0,flexible,False,0,True,1,100,11222,1,2
26710,4,2,1,2,2,0,flexible,True,0,True,3,100,11207.0,1,1
26711,3,1,1,2,2,0,flexible,False,5,True,40,91,60615,1,1
26712,3,0,1,1,1,0,strict,True,4,True,3,100,02136,1,1
26713,5,1,0,6,1,0,strict,True,1,True,84,98,91030,2,3
26714,4,1,0,5,1,0,strict,True,0,True,3,87,11236.0,2,2
26715,4,0,0,2,1,0,moderate,True,1,True,18,89,90026,0,1
26716,4,1,1,4,1,0,strict,True,0,True,5,88,11229,1,2
26717,4,0,1,2,1,0,strict,True,0,True,120,89,10019,1,1
26718,4,0,1,1,1,0,flexible,False,2,True,13,100,94132,1,1
26719,5,0,0,7,2,0,strict,True,4,True,47,92,02114,3,3
26720,4,1,1,4,1,0,moderate,False,3,True,19,87,20002,1,2
26721,3,1,1,2,1,0,moderate,True,1,True,20,97,91732,1,1
26722,4,1,0,3,1,0,moderate,True,1,True,72,98,91403,1,2
26723,4,1,1,2,1,0,strict,True,1,True,3,80,90278,1,1
26724,4,1,0,2,1,0,moderate,True,1,True,3,100,90042,1,1
26725,4,0,1,2,1,0,strict,True,0,True,14,94,11211,1,1
26726,3,0,1,3,1,0,strict,True,0,True,18,93,11226,1,2
26727,6,1,0,10,3,0,strict,True,0,True,31,99,10065,3,7
26728,5,0,0,3,1,0,moderate,True,1,True,16,98,90046,1,2
26729,6,1,0,4,2,0,strict,True,0,True,38,96,10003.0,2,2
26730,5,0,0,2,1,0,strict,True,4,True,121,96,02215,1,1
26731,4,0,1,2,1,0,moderate,False,0,True,13,100,11218,1,1
26732,5,0,1,2,1,0,strict,True,1,True,151,96,90025,1,1
26733,4,0,1,2,1,0,flexible,True,4,True,3,100,02118,1,1
26734,5,0,0,4,1,0,strict,True,0,True,113,96,11211.0,1,2
26735,5,0,0,3,1,0,strict,True,4,True,4,93,02111,2,2
26736,5,0,0,10,3,0,strict,True,0,True,86,94,10002.0,3,5
26737,6,1,0,7,2,0,strict,True,4,True,76,91,02108,4,4
26738,5,0,0,2,1,0,strict,False,3,True,2,100,20003,1,1
26739,4,0,1,2,1,0,moderate,True,1,True,36,93,90066,1,1
26740,4,1,1,4,1,0,strict,True,0,True,22,97,11216,1,2
26741,5,0,0,4,1,0,flexible,True,2,True,2,90,94118,2,2
26742,5,0,0,3,1,0,moderate,True,1,True,24,99,90036,1,3
26743,4,0,1,4,1,0,moderate,True,2,True,1,100,94117,2,2
26744,4,1,0,12,1,0,strict,True,5,True,87,90,60618,3,6
26745,6,1,0,8,2,0,strict,True,3,True,23,99,20037,4,5
26746,3,0,1,3,1,0,strict,True,0,True,5,88,11692,1,2
26747,3,0,0,8,1,0,strict,True,5,True,25,98,60623,2,2
26748,5,16,0,4,1,0,strict,True,1,True,88,95,90265,1,2
26749,4,5,0,4,1,0,strict,True,1,True,20,98,90230,0,3
26750,4,0,1,2,1,0,flexible,False,2,True,8,93,94122,1,1
26751,4,0,1,2,1,0,flexible,True,0,True,39,92,11221,1,1
26752,5,1,0,6,2,0,moderate,True,0,True,13,95,11238,2,2
26753,2,0,2,1,1,4,flexible,False,5,True,45,98,60640,1,1
26754,5,0,0,4,1,0,strict,True,4,True,57,95,02119,1,2
26755,4,0,1,2,1,0,flexible,False,1,True,122,92,90262,1,1
26756,5,0,0,2,1,0,moderate,True,2,True,90,97,94103,1,1
26757,5,0,0,4,1,0,moderate,True,0,True,1,100,11226.0,1,2
26758,4,0,0,4,1,0,flexible,True,3,True,11,100,20009,1,2
26759,3,1,1,2,1,0,strict,False,0,True,77,99,11105,1,1
26760,4,0,0,4,1,0,flexible,True,0,True,10,94,10031,1,1
26761,3,6,1,1,1,0,strict,False,0,True,6,93,11377,1,1
26762,4,0,1,2,1,0,strict,True,2,True,77,87,94133,1,1
26763,5,0,0,1,1,0,flexible,True,1,True,3,100,90291,1,1
26764,4,0,1,2,2,0,moderate,True,0,True,1,80,11238.0,1,1
26765,6,0,0,7,2,0,strict,True,2,True,3,100,94123,3,3
26766,5,0,0,3,1,0,strict,True,0,True,5,96,11215,1,2
26767,4,0,0,5,1,0,strict,True,5,True,29,88,60626,4,1
26768,4,0,1,2,1,0,strict,True,1,True,1,100,90046,1,1
26769,4,0,0,2,1,0,strict,True,0,True,17,94,10128,0,1
26770,4,0,0,5,1,0,strict,True,5,True,77,89,60647,2,2
26771,4,0,1,2,1,0,strict,True,0,True,3,100,11216,1,1
26772,4,0,1,2,1,0,strict,True,0,True,201,92,10011.0,1,1
26773,3,1,1,1,1,0,strict,True,0,True,56,91,11221,1,1
26774,4,2,1,1,1,0,moderate,True,1,True,10,96,91604,1,1
26775,4,1,1,2,1,0,flexible,False,3,True,6,100,20008,1,1
26776,4,16,0,2,1,0,moderate,True,1,True,59,95,90027,1,2
26777,6,0,0,8,2,0,strict,True,0,True,15,81,10019,2,3
26778,4,0,1,2,1,1,moderate,True,0,True,82,95,11211.0,1,1
26779,4,0,1,2,1,0,moderate,False,0,True,1,100,11249.0,1,1
26780,4,0,1,2,1,0,strict,True,0,True,8,94,10027,1,1
26781,4,1,0,8,1,0,moderate,True,1,True,14,97,90029,2,5
26782,5,0,0,4,1,0,strict,True,3,True,126,98,20002,1,2
26783,4,8,0,2,1,0,moderate,True,1,True,1,80,90403,1,1
26784,4,0,1,2,1,0,strict,True,0,True,11,93,11233.0,1,1
26785,4,5,0,3,1,0,strict,True,1,True,23,93,90065,0,2
26786,6,1,0,5,2,0,strict,True,0,True,7,86,10014,3,4
26787,4,1,0,2,1,0,moderate,False,1,True,14,89,90019,1,1
26788,4,0,0,4,1,0,strict,True,0,True,16,97,11233,2,3
26789,4,0,1,4,1,0,strict,True,0,True,39,96,10032,1,1
26790,5,1,0,3,1,0,flexible,True,1,True,11,96,90291,1,1
26791,4,1,1,2,1,0,strict,True,4,True,8,100,02135,1,1
26792,5,1,0,5,2,0,strict,True,1,True,57,89,90019,2,2
26793,3,1,1,4,1,0,strict,False,1,True,31,72,91776,1,2
26794,4,0,1,3,1,0,moderate,True,0,True,52,92,11213.0,1,2
26795,4,7,0,2,1,0,strict,False,0,True,91,81,11217,0,1
26796,5,0,0,2,1,0,flexible,True,2,True,3,100,94114,1,1
26797,4,0,0,3,1,0,moderate,True,1,True,3,93,90049,1,1
26798,3,1,1,2,2,0,strict,True,1,True,118,97,90036,1,1
26799,4,1,1,2,1,0,strict,True,1,True,3,100,90066,1,1
26800,4,0,1,1,1,0,strict,True,0,True,9,96,11221,1,1
26801,5,14,0,4,1,0,flexible,True,1,True,4,100,90049,1,3
26802,5,0,0,9,2,0,strict,True,1,True,266,92,90291,2,5
26803,3,0,1,2,1,0,moderate,True,5,True,22,94,60647,1,1
26804,4,1,0,1,1,0,strict,True,1,True,5,96,90004,0,1
26805,4,0,0,2,1,0,strict,True,2,True,63,94,94114,1,1
26806,5,0,0,4,1,0,strict,True,0,True,57,88,10002,2,2
26807,4,0,1,2,1,0,strict,True,0,True,36,95,11211.0,1,1
26808,5,0,0,4,1,0,strict,True,1,True,82,87,90291,1,2
26809,5,0,0,2,1,0,moderate,True,2,True,86,99,94115.0,1,1
26810,5,0,0,6,1,0,moderate,True,2,True,53,92,94108,3,4
26811,4,1,1,1,1,0,moderate,True,2,True,114,94,94117.0,1,1
26812,4,0,0,2,1,0,flexible,False,2,True,14,100,94122,1,1
26813,6,0,0,8,3,0,strict,True,0,True,30,91,10022,3,4
26814,4,0,0,4,2,0,strict,True,1,True,11,96,90004,2,2
26815,4,1,1,2,1,0,moderate,True,1,True,25,91,90025,1,2
26816,4,0,0,2,1,0,moderate,True,1,True,131,93,90028,0,1
26817,5,0,0,2,1,0,strict,True,0,True,7,100,10023,1,1
26818,4,0,1,2,1,0,strict,True,0,True,12,92,11103,1,1
26819,3,0,2,2,1,0,strict,False,0,True,30,90,11237,1,1
26820,4,1,1,2,1,0,flexible,True,2,True,7,89,94134,1,1
26821,4,0,0,4,1,0,strict,True,0,True,13,84,10028,1,2
26822,4,3,0,2,1,0,strict,True,0,True,13,95,10454,1,1
26823,5,0,0,4,1,0,moderate,True,0,True,7,87,11211.0,2,2
26824,4,0,1,2,1,0,moderate,True,0,True,1,100,11215,1,1
26825,4,1,1,4,1,0,moderate,True,4,True,72,98,02109,1,3
26826,4,0,0,4,1,0,flexible,False,0,True,3,87,11235,0,2
26827,4,1,1,2,1,0,strict,False,0,True,12,92,11238,1,1
26828,4,0,0,3,1,0,strict,True,4,True,217,94,02114,1,2
26829,5,0,0,4,1,0,moderate,True,2,True,24,92,94110,1,2
26830,4,0,0,2,1,0,flexible,True,1,True,5,80,90028,0,2
26831,5,0,0,5,1,0,strict,True,0,True,37,93,11217,2,3
26832,3,0,1,2,1,0,strict,False,0,True,2,80,10009.0,1,1
26833,5,0,0,3,1,0,strict,True,2,True,54,98,94105,1,2
26834,3,1,1,3,1,0,strict,True,0,True,4,90,11218,1,1
26835,4,3,1,2,1,0,moderate,True,1,True,24,92,91104,1,1
26836,5,0,0,7,1,0,moderate,True,0,True,47,89,10012,3,4
26837,5,8,0,2,1,0,strict,True,1,True,23,97,90403,1,1
26838,3,0,1,2,1,0,moderate,False,5,True,7,94,60622,1,1
26839,5,0,0,3,1,0,moderate,True,0,True,10,94,10012,1,1
26840,4,1,1,2,1,0,flexible,True,1,True,8,98,90018,1,1
26841,4,0,0,5,1,0,strict,True,0,True,4,100,10031,2,2
26842,5,0,0,2,1,0,strict,True,0,True,32,94,10023,1,1
26843,4,3,1,2,1,0,flexible,True,3,True,1,100,20002,1,1
26844,5,1,0,8,2,0,strict,True,0,True,42,91,11211,3,3
26845,4,0,0,2,1,0,flexible,True,0,True,20,93,10013.0,1,2
26846,4,0,1,2,1,0,strict,True,0,True,128,97,11249.0,1,1
26847,5,0,0,4,1,0,moderate,False,0,True,4,100,10002,1,1
26848,4,0,0,4,1,0,strict,True,3,True,8,93,20009,2,3
26849,4,0,1,1,1,0,strict,True,0,True,23,97,10025,1,1
26850,2,13,2,2,3,0,strict,False,1,True,27,91,90006,1,8
26851,5,0,1,2,1,0,moderate,True,0,True,8,100,10027,1,1
26852,5,1,0,6,1,0,strict,True,2,True,226,92,94124,2,3
26853,4,1,1,2,1,0,strict,True,1,True,98,99,90066,1,1
26854,4,0,0,4,1,0,strict,True,1,True,4,100,90005,0,1
26855,5,0,1,2,1,0,flexible,True,5,True,13,100,60605,1,1
26856,5,0,0,6,1,0,flexible,True,0,True,4,90,10031,1,3
26857,5,0,0,5,1,0,moderate,True,2,True,35,94,94107,2,3
26858,5,0,0,2,1,0,moderate,True,2,True,48,98,94117,1,1
26859,4,3,1,1,1,0,moderate,False,3,True,109,96,20001,1,1
26860,4,0,0,1,1,0,flexible,False,1,True,1,100,90026,1,1
26861,4,28,1,2,1,1,moderate,True,1,True,20,95,90292,1,1
26862,5,0,0,3,1,0,moderate,True,1,True,46,98,90293,0,1
26863,5,0,0,8,2,0,strict,True,5,True,33,96,60640,3,4
26864,4,0,0,2,1,0,strict,True,0,True,61,98,11237,1,1
26865,5,1,0,4,1,0,moderate,True,0,True,22,98,10065,2,3
26866,4,1,1,4,1,0,moderate,True,1,True,69,96,90039,1,2
26867,4,1,1,4,2,0,strict,False,0,True,38,86,11385,1,2
26868,3,1,1,1,1,0,flexible,True,0,True,19,96,11104,1,1
26869,5,1,0,4,1,0,moderate,True,2,True,15,96,94131,2,2
26870,4,9,0,3,1,2,moderate,False,0,True,213,93,11355,0,2
26871,5,0,0,4,1,0,moderate,True,0,True,77,96,10024,2,3
26872,6,1,0,10,3,0,strict,True,3,True,1,100,20002,5,8
26873,4,0,1,2,1,0,strict,True,2,True,52,99,94110,1,1
26874,4,1,1,2,1,2,flexible,True,1,True,66,95,90026,1,1
26875,4,0,1,2,1,0,moderate,True,0,True,16,91,10031,1,2
26876,5,1,0,10,2,0,strict,True,1,True,5,80,90066,3,3
26877,5,2,0,4,2,0,moderate,True,1,True,7,97,90405,2,2
26878,4,1,1,2,1,0,moderate,True,1,True,29,99,91316,1,1
26879,4,0,1,2,1,0,moderate,True,0,True,23,91,10016,1,1
26880,4,0,0,2,1,0,moderate,True,0,True,9,98,11231.0,1,1
26881,5,18,0,4,1,0,strict,True,2,True,1,100,94109,1,2
26882,4,0,0,4,2,0,strict,True,5,True,120,96,60622,2,2
26883,4,0,1,1,1,0,strict,True,0,True,7,90,11249.0,1,1
26884,5,0,0,4,1,0,moderate,True,5,True,5,96,60642,2,2
26885,4,0,0,2,1,0,strict,True,3,True,29,99,20001,1,1
26886,4,0,1,2,1,0,flexible,True,0,True,1,100,11378,1,2
26887,4,0,1,2,1,0,strict,False,0,True,13,100,11205.0,1,1
26888,5,0,0,6,2,0,strict,True,0,True,28,97,11233,3,3
26889,5,0,0,3,1,0,strict,True,0,True,5,96,10128,1,1
26890,4,0,0,4,1,0,moderate,True,0,True,20,99,10301,1,2
26891,5,0,0,2,2,0,flexible,False,0,True,2,100,11211.0,1,1
26892,4,1,1,2,1,0,moderate,False,1,True,45,97,90278,1,1
26893,4,0,2,1,1,0,strict,False,0,True,6,80,11211.0,1,1
26894,4,0,1,6,1,0,strict,True,0,True,1,100,11206.0,2,3
26895,5,1,0,7,2,0,strict,True,1,True,19,99,90048,3,3
26896,5,0,0,7,2,0,strict,True,0,True,4,90,10026,2,4
26897,4,1,1,2,1,0,flexible,True,1,True,19,98,90019,1,1
26898,4,0,1,2,1,0,flexible,False,1,True,103,86,90403,1,1
26899,4,0,0,6,1,0,strict,True,1,True,37,79,90015,1,3
26900,4,0,1,2,1,0,strict,True,0,True,43,96,11237,1,1
26901,5,0,0,4,2,0,strict,True,1,True,11,87,90212,2,2
26902,5,1,0,10,3,0,flexible,True,1,True,59,89,91207,3,3
26903,4,0,1,2,1,0,moderate,False,0,True,40,96,11231.0,1,1
26904,4,0,0,3,1,0,strict,True,0,True,12,92,11212.0,0,2
26905,5,0,0,4,1,0,strict,True,1,True,32,97,90028,1,2
26906,4,0,0,2,1,0,moderate,True,0,True,1,100,11213.0,1,1
26907,5,0,0,2,1,0,strict,True,0,True,1,100,10003.0,1,1
26908,5,0,0,2,1,0,moderate,True,0,True,1,100,10003.0,1,1
26909,4,0,1,2,1,0,moderate,True,0,True,10,96,11207,1,1
26910,4,3,1,2,2,0,strict,True,0,True,24,88,11221,1,1
26911,4,0,1,2,1,0,flexible,True,0,True,12,98,10012,1,1
26912,3,0,1,3,1,0,strict,True,0,True,244,97,11369.0,1,2
26913,4,1,1,2,1,0,strict,True,0,True,23,95,11216.0,1,1
26914,4,9,1,4,1,0,strict,False,0,True,64,99,11693,2,2
26915,5,0,0,6,1,0,strict,True,4,True,115,98,02114,2,2
26916,4,5,0,2,1,0,strict,True,1,True,16,99,90006,0,2
26917,4,0,1,2,1,0,flexible,False,3,True,1,100,20008,1,2
26918,4,0,0,2,1,0,flexible,True,3,True,3,47,20015,1,1
26919,4,0,0,4,1,0,strict,True,0,True,13,94,10029.0,0,2
26920,4,0,0,3,1,0,moderate,True,1,True,25,98,90222,2,2
26921,5,8,0,4,1,0,strict,True,1,True,8,100,90068,1,1
26922,5,1,0,6,1,0,strict,True,1,True,85,97,90029,3,3
26923,4,0,0,4,1,0,moderate,True,0,True,2,100,11238.0,1,1
26924,4,1,1,3,1,0,moderate,True,0,True,9,97,11377,1,1
26925,4,0,2,1,1,0,strict,True,1,True,19,99,90024,1,1
26926,5,0,0,10,1,0,moderate,True,0,True,67,96,11106,4,5
26927,5,0,0,4,1,0,strict,True,0,True,26,98,10003.0,1,1
26928,5,1,0,6,1,0,moderate,True,0,True,7,97,11215,2,4
26929,5,0,0,2,1,0,strict,True,0,True,13,100,10014,1,1
26930,4,0,0,2,1,0,flexible,True,0,True,2,100,11385,1,1
26931,4,0,0,2,1,0,strict,True,0,True,2,100,10028,1,1
26932,4,5,0,1,1,0,flexible,True,1,True,2,60,90064,1,1
26933,4,0,1,2,1,0,flexible,False,0,True,2,100,10025,1,1
26934,4,0,0,3,1,0,moderate,True,1,True,8,100,90046,1,1
26935,5,0,0,3,1,0,strict,True,0,True,2,100,10014,2,3
26936,4,0,0,3,1,0,strict,True,1,True,46,90,90039,1,1
26937,4,0,1,2,1,0,moderate,True,0,True,5,100,11206,1,1
26938,5,0,0,4,1,0,flexible,True,0,True,2,90,11237,2,2
26939,5,4,0,2,1,0,strict,True,2,True,97,97,94133,1,1
26940,4,0,1,1,1,0,strict,True,0,True,90,94,11237.0,1,1
26941,3,1,1,2,1,0,moderate,True,3,True,1,100,20002,1,1
26942,4,1,0,4,1,0,moderate,True,1,True,9,100,90601,2,2
26943,4,0,1,2,1,1,strict,True,0,True,184,93,10024,1,1
26944,4,0,0,2,1,0,flexible,True,3,True,10,98,20001,0,1
26945,3,3,1,1,1,0,strict,True,0,True,1,100,11237.0,1,1
26946,5,0,0,8,1,0,strict,True,0,True,3,80,11225,4,6
26947,4,0,0,2,1,0,strict,True,0,True,36,91,11221,1,1
26948,5,0,0,4,1,0,strict,True,0,True,110,92,11211.0,1,2
26949,4,0,1,2,1,0,flexible,True,0,True,3,100,10128,1,1
26950,4,0,0,4,1,0,strict,True,0,True,83,97,11221,1,2
26951,4,1,1,2,1,0,flexible,True,1,True,31,94,90301,1,1
26952,4,0,1,2,1,0,strict,True,2,True,62,92,94103,1,1
26953,4,5,0,3,1,0,strict,True,1,True,42,95,91344,0,2
26954,4,0,0,2,1,0,moderate,True,0,True,28,87,11224,1,2
26955,4,0,1,3,1,0,strict,True,0,True,5,95,10025,1,2
26956,5,0,0,3,1,0,moderate,True,0,True,5,96,10002,1,2
26957,4,0,0,2,1,0,strict,True,0,True,9,91,11238.0,1,1
26958,5,0,0,2,1,0,moderate,True,0,True,1,100,10016,0,1
26959,4,0,0,2,1,0,strict,True,1,True,73,94,90019,1,1
26960,6,0,0,5,1,0,strict,True,0,True,27,98,10014,1,3
26961,4,0,0,5,1,0,strict,True,1,True,89,93,90021,0,3
26962,4,0,1,2,1,0,strict,True,0,True,3,20,11211.0,1,1
26963,5,0,0,4,1,0,strict,True,0,True,37,81,10022,1,2
26964,4,12,0,2,1,0,moderate,True,3,True,45,100,20003,1,1
26965,4,1,0,3,1,0,strict,True,1,True,7,97,90291,1,1
26966,5,0,0,5,1,0,flexible,False,2,True,4,95,94109,2,2
26967,5,1,0,7,2,0,moderate,True,1,True,5,75,91754,3,5
26968,4,0,0,2,1,0,moderate,True,4,True,67,90,02128,0,1
26969,4,0,0,2,1,0,moderate,False,1,True,2,90,90293,1,1
26970,4,0,0,4,1,0,strict,True,0,True,27,99,11370.0,2,2
26971,4,0,1,2,1,0,strict,True,0,True,7,100,11220,1,1
26972,6,0,0,9,2,0,strict,True,0,True,61,85,10001,5,9
26973,3,0,1,2,1,0,flexible,False,0,True,4,100,11225.0,1,1
26974,5,0,0,6,1,0,strict,True,0,True,10,96,10009.0,3,4
26975,5,1,1,2,1,0,flexible,True,2,True,147,98,94110,1,1
26976,4,1,1,2,1,0,strict,True,4,True,1,100,02126,1,1
26977,4,0,1,3,1,0,moderate,True,0,True,11,93,11372,1,2
26978,5,0,0,3,1,0,strict,True,0,True,1,100,10014,0,1
26979,4,0,1,2,1,0,strict,True,0,True,7,97,11206,1,1
26980,5,0,0,4,1,0,strict,True,0,True,55,95,10002.0,1,1
26981,4,1,1,2,1,0,strict,False,4,True,5,100,02129,1,1
26982,4,0,0,4,1,0,moderate,False,0,True,6,67,10029.0,1,1
26983,4,0,0,4,1,0,strict,True,4,True,16,85,02215,1,2
26984,5,3,0,8,2,0,strict,True,0,True,12,95,11206,3,3
26985,4,0,1,2,1,0,flexible,True,0,True,7,86,10025,1,1
26986,5,2,0,3,1,0,moderate,True,2,True,9,96,94114,2,2
26987,4,0,0,5,1,0,moderate,True,2,True,6,95,94133,2,3
26988,4,0,0,4,1,0,flexible,True,0,True,3,100,11235,1,2
26989,5,0,0,4,2,0,moderate,True,0,True,33,99,10011,1,2
26990,4,0,1,2,1,0,strict,True,0,True,320,90,10011.0,1,1
26991,4,0,1,2,1,0,strict,True,0,True,10,96,10040,1,2
26992,4,0,0,3,1,0,strict,True,1,True,3,67,90024,1,2
26993,4,0,0,3,1,0,moderate,True,1,True,61,97,90069,1,1
26994,5,0,0,2,1,0,strict,True,0,True,22,98,10009.0,1,1
26995,5,0,0,5,1,0,strict,True,0,True,81,84,10036,1,3
26996,4,0,1,1,1,0,moderate,False,1,True,5,92,91602,1,1
26997,5,0,0,3,1,0,strict,True,0,True,2,100,11238,1,1
26998,3,1,1,1,1,0,strict,False,0,True,10,98,11422,1,1
26999,4,2,1,2,1,0,moderate,True,0,True,5,100,11238.0,1,1
27000,4,0,0,4,1,0,strict,True,0,True,26,96,11225,2,3
27001,5,0,0,3,1,0,strict,True,2,True,112,98,94122,1,1
27002,5,0,0,3,1,0,strict,True,2,True,73,98,94131,0,2
27003,3,1,1,2,1,0,strict,True,0,True,50,97,10469,1,1
27004,4,0,1,1,1,0,flexible,True,0,True,11,93,11220,1,1
27005,4,0,0,2,1,0,strict,False,0,True,10,100,11211.0,1,1
27006,4,2,1,2,1,0,flexible,False,0,True,15,100,10027,1,1
27007,4,0,1,2,1,0,strict,True,0,True,10,98,10002,2,1
27008,3,1,1,1,0,0,strict,True,0,True,18,89,11232,1,1
27009,5,0,0,4,1,0,flexible,True,1,True,9,91,90014,1,1
27010,5,0,1,2,1,0,moderate,True,4,True,78,97,02210,1,1
27011,4,2,0,2,1,0,flexible,True,3,True,1,100,20009,1,1
27012,4,0,0,2,1,0,moderate,False,3,True,52,93,20008,1,1
27013,4,0,1,2,1,0,moderate,True,5,True,4,100,60610,1,1
27014,3,10,2,8,1,0,strict,False,1,True,10,78,90291,1,8
27015,5,0,0,4,1,0,moderate,True,0,True,18,96,10024,1,2
27016,5,0,0,8,2,0,strict,False,5,True,4,95,60618,3,2
27017,4,0,0,6,1,0,strict,True,3,True,285,92,20007,1,3
27018,4,0,0,2,1,1,flexible,False,2,True,109,97,94114,0,1
27019,4,0,1,2,1,0,moderate,True,2,True,3,100,94110,1,1
27020,4,0,0,5,2,0,strict,True,5,True,22,93,60616,2,3
27021,4,0,1,1,1,0,strict,True,0,True,3,80,10003.0,1,1
